,msi_inputs,gt_outputs
619,msi_inputs/simulated_10/simulated_10_frame_00008.tif msi_inputs/simulated_10/simulated_10_frame_00009.tif msi_inputs/simulated_10/simulated_10_frame_00010.tif msi_inputs/simulated_10/simulated_10_frame_00011.tif msi_inputs/simulated_10/simulated_10_frame_00012.tif msi_inputs/simulated_10/simulated_10_frame_00013.tif msi_inputs/simulated_10/simulated_10_frame_00014.tif msi_inputs/simulated_10/simulated_10_frame_00015.tif,gt_outputs/simulated_10/simulated_10_gt_00008.png gt_outputs/simulated_10/simulated_10_gt_00009.png gt_outputs/simulated_10/simulated_10_gt_00010.png gt_outputs/simulated_10/simulated_10_gt_00011.png gt_outputs/simulated_10/simulated_10_gt_00012.png gt_outputs/simulated_10/simulated_10_gt_00013.png gt_outputs/simulated_10/simulated_10_gt_00014.png gt_outputs/simulated_10/simulated_10_gt_00015.png
620,msi_inputs/simulated_10/simulated_10_frame_00005.tif msi_inputs/simulated_10/simulated_10_frame_00030.tif msi_inputs/simulated_10/simulated_10_frame_00055.tif msi_inputs/simulated_10/simulated_10_frame_00080.tif msi_inputs/simulated_10/simulated_10_frame_00105.tif msi_inputs/simulated_10/simulated_10_frame_00130.tif msi_inputs/simulated_10/simulated_10_frame_00155.tif msi_inputs/simulated_10/simulated_10_frame_00180.tif,gt_outputs/simulated_10/simulated_10_gt_00005.png gt_outputs/simulated_10/simulated_10_gt_00030.png gt_outputs/simulated_10/simulated_10_gt_00055.png gt_outputs/simulated_10/simulated_10_gt_00080.png gt_outputs/simulated_10/simulated_10_gt_00105.png gt_outputs/simulated_10/simulated_10_gt_00130.png gt_outputs/simulated_10/simulated_10_gt_00155.png gt_outputs/simulated_10/simulated_10_gt_00180.png
621,msi_inputs/simulated_10/simulated_10_frame_00008.tif msi_inputs/simulated_10/simulated_10_frame_00033.tif msi_inputs/simulated_10/simulated_10_frame_00058.tif msi_inputs/simulated_10/simulated_10_frame_00083.tif msi_inputs/simulated_10/simulated_10_frame_00108.tif msi_inputs/simulated_10/simulated_10_frame_00133.tif msi_inputs/simulated_10/simulated_10_frame_00158.tif msi_inputs/simulated_10/simulated_10_frame_00183.tif,gt_outputs/simulated_10/simulated_10_gt_00008.png gt_outputs/simulated_10/simulated_10_gt_00033.png gt_outputs/simulated_10/simulated_10_gt_00058.png gt_outputs/simulated_10/simulated_10_gt_00083.png gt_outputs/simulated_10/simulated_10_gt_00108.png gt_outputs/simulated_10/simulated_10_gt_00133.png gt_outputs/simulated_10/simulated_10_gt_00158.png gt_outputs/simulated_10/simulated_10_gt_00183.png
622,msi_inputs/simulated_10/simulated_10_frame_00002.tif msi_inputs/simulated_10/simulated_10_frame_00027.tif msi_inputs/simulated_10/simulated_10_frame_00052.tif msi_inputs/simulated_10/simulated_10_frame_00077.tif msi_inputs/simulated_10/simulated_10_frame_00102.tif msi_inputs/simulated_10/simulated_10_frame_00127.tif msi_inputs/simulated_10/simulated_10_frame_00152.tif msi_inputs/simulated_10/simulated_10_frame_00177.tif,gt_outputs/simulated_10/simulated_10_gt_00002.png gt_outputs/simulated_10/simulated_10_gt_00027.png gt_outputs/simulated_10/simulated_10_gt_00052.png gt_outputs/simulated_10/simulated_10_gt_00077.png gt_outputs/simulated_10/simulated_10_gt_00102.png gt_outputs/simulated_10/simulated_10_gt_00127.png gt_outputs/simulated_10/simulated_10_gt_00152.png gt_outputs/simulated_10/simulated_10_gt_00177.png
623,msi_inputs/simulated_10/simulated_10_frame_00041.tif msi_inputs/simulated_10/simulated_10_frame_00046.tif msi_inputs/simulated_10/simulated_10_frame_00051.tif msi_inputs/simulated_10/simulated_10_frame_00056.tif msi_inputs/simulated_10/simulated_10_frame_00061.tif msi_inputs/simulated_10/simulated_10_frame_00066.tif msi_inputs/simulated_10/simulated_10_frame_00071.tif msi_inputs/simulated_10/simulated_10_frame_00076.tif,gt_outputs/simulated_10/simulated_10_gt_00041.png gt_outputs/simulated_10/simulated_10_gt_00046.png gt_outputs/simulated_10/simulated_10_gt_00051.png gt_outputs/simulated_10/simulated_10_gt_00056.png gt_outputs/simulated_10/simulated_10_gt_00061.png gt_outputs/simulated_10/simulated_10_gt_00066.png gt_outputs/simulated_10/simulated_10_gt_00071.png gt_outputs/simulated_10/simulated_10_gt_00076.png
624,msi_inputs/simulated_10/simulated_10_frame_00124.tif msi_inputs/simulated_10/simulated_10_frame_00129.tif msi_inputs/simulated_10/simulated_10_frame_00134.tif msi_inputs/simulated_10/simulated_10_frame_00139.tif msi_inputs/simulated_10/simulated_10_frame_00144.tif msi_inputs/simulated_10/simulated_10_frame_00149.tif msi_inputs/simulated_10/simulated_10_frame_00154.tif msi_inputs/simulated_10/simulated_10_frame_00159.tif,gt_outputs/simulated_10/simulated_10_gt_00124.png gt_outputs/simulated_10/simulated_10_gt_00129.png gt_outputs/simulated_10/simulated_10_gt_00134.png gt_outputs/simulated_10/simulated_10_gt_00139.png gt_outputs/simulated_10/simulated_10_gt_00144.png gt_outputs/simulated_10/simulated_10_gt_00149.png gt_outputs/simulated_10/simulated_10_gt_00154.png gt_outputs/simulated_10/simulated_10_gt_00159.png
625,msi_inputs/simulated_10/simulated_10_frame_00136.tif msi_inputs/simulated_10/simulated_10_frame_00137.tif msi_inputs/simulated_10/simulated_10_frame_00138.tif msi_inputs/simulated_10/simulated_10_frame_00139.tif msi_inputs/simulated_10/simulated_10_frame_00140.tif msi_inputs/simulated_10/simulated_10_frame_00141.tif msi_inputs/simulated_10/simulated_10_frame_00142.tif msi_inputs/simulated_10/simulated_10_frame_00143.tif,gt_outputs/simulated_10/simulated_10_gt_00136.png gt_outputs/simulated_10/simulated_10_gt_00137.png gt_outputs/simulated_10/simulated_10_gt_00138.png gt_outputs/simulated_10/simulated_10_gt_00139.png gt_outputs/simulated_10/simulated_10_gt_00140.png gt_outputs/simulated_10/simulated_10_gt_00141.png gt_outputs/simulated_10/simulated_10_gt_00142.png gt_outputs/simulated_10/simulated_10_gt_00143.png
626,msi_inputs/simulated_10/simulated_10_frame_00015.tif msi_inputs/simulated_10/simulated_10_frame_00040.tif msi_inputs/simulated_10/simulated_10_frame_00065.tif msi_inputs/simulated_10/simulated_10_frame_00090.tif msi_inputs/simulated_10/simulated_10_frame_00115.tif msi_inputs/simulated_10/simulated_10_frame_00140.tif msi_inputs/simulated_10/simulated_10_frame_00165.tif msi_inputs/simulated_10/simulated_10_frame_00190.tif,gt_outputs/simulated_10/simulated_10_gt_00015.png gt_outputs/simulated_10/simulated_10_gt_00040.png gt_outputs/simulated_10/simulated_10_gt_00065.png gt_outputs/simulated_10/simulated_10_gt_00090.png gt_outputs/simulated_10/simulated_10_gt_00115.png gt_outputs/simulated_10/simulated_10_gt_00140.png gt_outputs/simulated_10/simulated_10_gt_00165.png gt_outputs/simulated_10/simulated_10_gt_00190.png
627,msi_inputs/simulated_10/simulated_10_frame_00048.tif msi_inputs/simulated_10/simulated_10_frame_00049.tif msi_inputs/simulated_10/simulated_10_frame_00050.tif msi_inputs/simulated_10/simulated_10_frame_00051.tif msi_inputs/simulated_10/simulated_10_frame_00052.tif msi_inputs/simulated_10/simulated_10_frame_00053.tif msi_inputs/simulated_10/simulated_10_frame_00054.tif msi_inputs/simulated_10/simulated_10_frame_00055.tif,gt_outputs/simulated_10/simulated_10_gt_00048.png gt_outputs/simulated_10/simulated_10_gt_00049.png gt_outputs/simulated_10/simulated_10_gt_00050.png gt_outputs/simulated_10/simulated_10_gt_00051.png gt_outputs/simulated_10/simulated_10_gt_00052.png gt_outputs/simulated_10/simulated_10_gt_00053.png gt_outputs/simulated_10/simulated_10_gt_00054.png gt_outputs/simulated_10/simulated_10_gt_00055.png
628,msi_inputs/simulated_10/simulated_10_frame_00112.tif msi_inputs/simulated_10/simulated_10_frame_00113.tif msi_inputs/simulated_10/simulated_10_frame_00114.tif msi_inputs/simulated_10/simulated_10_frame_00115.tif msi_inputs/simulated_10/simulated_10_frame_00116.tif msi_inputs/simulated_10/simulated_10_frame_00117.tif msi_inputs/simulated_10/simulated_10_frame_00118.tif msi_inputs/simulated_10/simulated_10_frame_00119.tif,gt_outputs/simulated_10/simulated_10_gt_00112.png gt_outputs/simulated_10/simulated_10_gt_00113.png gt_outputs/simulated_10/simulated_10_gt_00114.png gt_outputs/simulated_10/simulated_10_gt_00115.png gt_outputs/simulated_10/simulated_10_gt_00116.png gt_outputs/simulated_10/simulated_10_gt_00117.png gt_outputs/simulated_10/simulated_10_gt_00118.png gt_outputs/simulated_10/simulated_10_gt_00119.png
629,msi_inputs/simulated_10/simulated_10_frame_00072.tif msi_inputs/simulated_10/simulated_10_frame_00073.tif msi_inputs/simulated_10/simulated_10_frame_00074.tif msi_inputs/simulated_10/simulated_10_frame_00075.tif msi_inputs/simulated_10/simulated_10_frame_00076.tif msi_inputs/simulated_10/simulated_10_frame_00077.tif msi_inputs/simulated_10/simulated_10_frame_00078.tif msi_inputs/simulated_10/simulated_10_frame_00079.tif,gt_outputs/simulated_10/simulated_10_gt_00072.png gt_outputs/simulated_10/simulated_10_gt_00073.png gt_outputs/simulated_10/simulated_10_gt_00074.png gt_outputs/simulated_10/simulated_10_gt_00075.png gt_outputs/simulated_10/simulated_10_gt_00076.png gt_outputs/simulated_10/simulated_10_gt_00077.png gt_outputs/simulated_10/simulated_10_gt_00078.png gt_outputs/simulated_10/simulated_10_gt_00079.png
630,msi_inputs/simulated_10/simulated_10_frame_00022.tif msi_inputs/simulated_10/simulated_10_frame_00047.tif msi_inputs/simulated_10/simulated_10_frame_00072.tif msi_inputs/simulated_10/simulated_10_frame_00097.tif msi_inputs/simulated_10/simulated_10_frame_00122.tif msi_inputs/simulated_10/simulated_10_frame_00147.tif msi_inputs/simulated_10/simulated_10_frame_00172.tif msi_inputs/simulated_10/simulated_10_frame_00197.tif,gt_outputs/simulated_10/simulated_10_gt_00022.png gt_outputs/simulated_10/simulated_10_gt_00047.png gt_outputs/simulated_10/simulated_10_gt_00072.png gt_outputs/simulated_10/simulated_10_gt_00097.png gt_outputs/simulated_10/simulated_10_gt_00122.png gt_outputs/simulated_10/simulated_10_gt_00147.png gt_outputs/simulated_10/simulated_10_gt_00172.png gt_outputs/simulated_10/simulated_10_gt_00197.png
631,msi_inputs/simulated_10/simulated_10_frame_00085.tif msi_inputs/simulated_10/simulated_10_frame_00095.tif msi_inputs/simulated_10/simulated_10_frame_00105.tif msi_inputs/simulated_10/simulated_10_frame_00115.tif msi_inputs/simulated_10/simulated_10_frame_00125.tif msi_inputs/simulated_10/simulated_10_frame_00135.tif msi_inputs/simulated_10/simulated_10_frame_00145.tif msi_inputs/simulated_10/simulated_10_frame_00155.tif,gt_outputs/simulated_10/simulated_10_gt_00085.png gt_outputs/simulated_10/simulated_10_gt_00095.png gt_outputs/simulated_10/simulated_10_gt_00105.png gt_outputs/simulated_10/simulated_10_gt_00115.png gt_outputs/simulated_10/simulated_10_gt_00125.png gt_outputs/simulated_10/simulated_10_gt_00135.png gt_outputs/simulated_10/simulated_10_gt_00145.png gt_outputs/simulated_10/simulated_10_gt_00155.png
632,msi_inputs/simulated_10/simulated_10_frame_00043.tif msi_inputs/simulated_10/simulated_10_frame_00048.tif msi_inputs/simulated_10/simulated_10_frame_00053.tif msi_inputs/simulated_10/simulated_10_frame_00058.tif msi_inputs/simulated_10/simulated_10_frame_00063.tif msi_inputs/simulated_10/simulated_10_frame_00068.tif msi_inputs/simulated_10/simulated_10_frame_00073.tif msi_inputs/simulated_10/simulated_10_frame_00078.tif,gt_outputs/simulated_10/simulated_10_gt_00043.png gt_outputs/simulated_10/simulated_10_gt_00048.png gt_outputs/simulated_10/simulated_10_gt_00053.png gt_outputs/simulated_10/simulated_10_gt_00058.png gt_outputs/simulated_10/simulated_10_gt_00063.png gt_outputs/simulated_10/simulated_10_gt_00068.png gt_outputs/simulated_10/simulated_10_gt_00073.png gt_outputs/simulated_10/simulated_10_gt_00078.png
633,msi_inputs/simulated_10/simulated_10_frame_00080.tif msi_inputs/simulated_10/simulated_10_frame_00081.tif msi_inputs/simulated_10/simulated_10_frame_00082.tif msi_inputs/simulated_10/simulated_10_frame_00083.tif msi_inputs/simulated_10/simulated_10_frame_00084.tif msi_inputs/simulated_10/simulated_10_frame_00085.tif msi_inputs/simulated_10/simulated_10_frame_00086.tif msi_inputs/simulated_10/simulated_10_frame_00087.tif,gt_outputs/simulated_10/simulated_10_gt_00080.png gt_outputs/simulated_10/simulated_10_gt_00081.png gt_outputs/simulated_10/simulated_10_gt_00082.png gt_outputs/simulated_10/simulated_10_gt_00083.png gt_outputs/simulated_10/simulated_10_gt_00084.png gt_outputs/simulated_10/simulated_10_gt_00085.png gt_outputs/simulated_10/simulated_10_gt_00086.png gt_outputs/simulated_10/simulated_10_gt_00087.png
634,msi_inputs/simulated_10/simulated_10_frame_00121.tif msi_inputs/simulated_10/simulated_10_frame_00126.tif msi_inputs/simulated_10/simulated_10_frame_00131.tif msi_inputs/simulated_10/simulated_10_frame_00136.tif msi_inputs/simulated_10/simulated_10_frame_00141.tif msi_inputs/simulated_10/simulated_10_frame_00146.tif msi_inputs/simulated_10/simulated_10_frame_00151.tif msi_inputs/simulated_10/simulated_10_frame_00156.tif,gt_outputs/simulated_10/simulated_10_gt_00121.png gt_outputs/simulated_10/simulated_10_gt_00126.png gt_outputs/simulated_10/simulated_10_gt_00131.png gt_outputs/simulated_10/simulated_10_gt_00136.png gt_outputs/simulated_10/simulated_10_gt_00141.png gt_outputs/simulated_10/simulated_10_gt_00146.png gt_outputs/simulated_10/simulated_10_gt_00151.png gt_outputs/simulated_10/simulated_10_gt_00156.png
635,msi_inputs/simulated_10/simulated_10_frame_00000.tif msi_inputs/simulated_10/simulated_10_frame_00001.tif msi_inputs/simulated_10/simulated_10_frame_00002.tif msi_inputs/simulated_10/simulated_10_frame_00003.tif msi_inputs/simulated_10/simulated_10_frame_00004.tif msi_inputs/simulated_10/simulated_10_frame_00005.tif msi_inputs/simulated_10/simulated_10_frame_00006.tif msi_inputs/simulated_10/simulated_10_frame_00007.tif,gt_outputs/simulated_10/simulated_10_gt_00000.png gt_outputs/simulated_10/simulated_10_gt_00001.png gt_outputs/simulated_10/simulated_10_gt_00002.png gt_outputs/simulated_10/simulated_10_gt_00003.png gt_outputs/simulated_10/simulated_10_gt_00004.png gt_outputs/simulated_10/simulated_10_gt_00005.png gt_outputs/simulated_10/simulated_10_gt_00006.png gt_outputs/simulated_10/simulated_10_gt_00007.png
636,msi_inputs/simulated_10/simulated_10_frame_00080.tif msi_inputs/simulated_10/simulated_10_frame_00085.tif msi_inputs/simulated_10/simulated_10_frame_00090.tif msi_inputs/simulated_10/simulated_10_frame_00095.tif msi_inputs/simulated_10/simulated_10_frame_00100.tif msi_inputs/simulated_10/simulated_10_frame_00105.tif msi_inputs/simulated_10/simulated_10_frame_00110.tif msi_inputs/simulated_10/simulated_10_frame_00115.tif,gt_outputs/simulated_10/simulated_10_gt_00080.png gt_outputs/simulated_10/simulated_10_gt_00085.png gt_outputs/simulated_10/simulated_10_gt_00090.png gt_outputs/simulated_10/simulated_10_gt_00095.png gt_outputs/simulated_10/simulated_10_gt_00100.png gt_outputs/simulated_10/simulated_10_gt_00105.png gt_outputs/simulated_10/simulated_10_gt_00110.png gt_outputs/simulated_10/simulated_10_gt_00115.png
637,msi_inputs/simulated_10/simulated_10_frame_00089.tif msi_inputs/simulated_10/simulated_10_frame_00099.tif msi_inputs/simulated_10/simulated_10_frame_00109.tif msi_inputs/simulated_10/simulated_10_frame_00119.tif msi_inputs/simulated_10/simulated_10_frame_00129.tif msi_inputs/simulated_10/simulated_10_frame_00139.tif msi_inputs/simulated_10/simulated_10_frame_00149.tif msi_inputs/simulated_10/simulated_10_frame_00159.tif,gt_outputs/simulated_10/simulated_10_gt_00089.png gt_outputs/simulated_10/simulated_10_gt_00099.png gt_outputs/simulated_10/simulated_10_gt_00109.png gt_outputs/simulated_10/simulated_10_gt_00119.png gt_outputs/simulated_10/simulated_10_gt_00129.png gt_outputs/simulated_10/simulated_10_gt_00139.png gt_outputs/simulated_10/simulated_10_gt_00149.png gt_outputs/simulated_10/simulated_10_gt_00159.png
638,msi_inputs/simulated_10/simulated_10_frame_00016.tif msi_inputs/simulated_10/simulated_10_frame_00017.tif msi_inputs/simulated_10/simulated_10_frame_00018.tif msi_inputs/simulated_10/simulated_10_frame_00019.tif msi_inputs/simulated_10/simulated_10_frame_00020.tif msi_inputs/simulated_10/simulated_10_frame_00021.tif msi_inputs/simulated_10/simulated_10_frame_00022.tif msi_inputs/simulated_10/simulated_10_frame_00023.tif,gt_outputs/simulated_10/simulated_10_gt_00016.png gt_outputs/simulated_10/simulated_10_gt_00017.png gt_outputs/simulated_10/simulated_10_gt_00018.png gt_outputs/simulated_10/simulated_10_gt_00019.png gt_outputs/simulated_10/simulated_10_gt_00020.png gt_outputs/simulated_10/simulated_10_gt_00021.png gt_outputs/simulated_10/simulated_10_gt_00022.png gt_outputs/simulated_10/simulated_10_gt_00023.png
639,msi_inputs/simulated_10/simulated_10_frame_00000.tif msi_inputs/simulated_10/simulated_10_frame_00005.tif msi_inputs/simulated_10/simulated_10_frame_00010.tif msi_inputs/simulated_10/simulated_10_frame_00015.tif msi_inputs/simulated_10/simulated_10_frame_00020.tif msi_inputs/simulated_10/simulated_10_frame_00025.tif msi_inputs/simulated_10/simulated_10_frame_00030.tif msi_inputs/simulated_10/simulated_10_frame_00035.tif,gt_outputs/simulated_10/simulated_10_gt_00000.png gt_outputs/simulated_10/simulated_10_gt_00005.png gt_outputs/simulated_10/simulated_10_gt_00010.png gt_outputs/simulated_10/simulated_10_gt_00015.png gt_outputs/simulated_10/simulated_10_gt_00020.png gt_outputs/simulated_10/simulated_10_gt_00025.png gt_outputs/simulated_10/simulated_10_gt_00030.png gt_outputs/simulated_10/simulated_10_gt_00035.png
640,msi_inputs/simulated_10/simulated_10_frame_00014.tif msi_inputs/simulated_10/simulated_10_frame_00039.tif msi_inputs/simulated_10/simulated_10_frame_00064.tif msi_inputs/simulated_10/simulated_10_frame_00089.tif msi_inputs/simulated_10/simulated_10_frame_00114.tif msi_inputs/simulated_10/simulated_10_frame_00139.tif msi_inputs/simulated_10/simulated_10_frame_00164.tif msi_inputs/simulated_10/simulated_10_frame_00189.tif,gt_outputs/simulated_10/simulated_10_gt_00014.png gt_outputs/simulated_10/simulated_10_gt_00039.png gt_outputs/simulated_10/simulated_10_gt_00064.png gt_outputs/simulated_10/simulated_10_gt_00089.png gt_outputs/simulated_10/simulated_10_gt_00114.png gt_outputs/simulated_10/simulated_10_gt_00139.png gt_outputs/simulated_10/simulated_10_gt_00164.png gt_outputs/simulated_10/simulated_10_gt_00189.png
641,msi_inputs/simulated_10/simulated_10_frame_00152.tif msi_inputs/simulated_10/simulated_10_frame_00153.tif msi_inputs/simulated_10/simulated_10_frame_00154.tif msi_inputs/simulated_10/simulated_10_frame_00155.tif msi_inputs/simulated_10/simulated_10_frame_00156.tif msi_inputs/simulated_10/simulated_10_frame_00157.tif msi_inputs/simulated_10/simulated_10_frame_00158.tif msi_inputs/simulated_10/simulated_10_frame_00159.tif,gt_outputs/simulated_10/simulated_10_gt_00152.png gt_outputs/simulated_10/simulated_10_gt_00153.png gt_outputs/simulated_10/simulated_10_gt_00154.png gt_outputs/simulated_10/simulated_10_gt_00155.png gt_outputs/simulated_10/simulated_10_gt_00156.png gt_outputs/simulated_10/simulated_10_gt_00157.png gt_outputs/simulated_10/simulated_10_gt_00158.png gt_outputs/simulated_10/simulated_10_gt_00159.png
